i,j,k,x_m,y_m,depth_m,Sw,So,permeability_md
7,3,1,65.0,25.0,0.5,0.4905783507350473,0.5094216492649527,333.3333333333333
8,3,1,75.0,25.0,0.5,0.45491740979486195,0.545082590205138,333.3333333333333
9,3,1,85.0,25.0,0.5,0.40884550868166075,0.5911544913183393,333.3333333333333
10,3,1,95.0,25.0,0.5,0.34550365493081636,0.6544963450691836,333.3333333333333
11,3,1,105.0,25.0,0.5,0.26714040338827216,0.7328595966117278,333.3333333333333
12,3,1,115.0,25.0,0.5,0.2117306858930212,0.7882693141069788,333.3333333333333
13,3,1,125.0,25.0,0.5,0.20031038364051454,0.7996896163594854,333.3333333333333
14,3,1,135.0,25.0,0.5,0.20001990708405537,0.7999800929159446,333.3333333333333
15,3,1,145.0,25.0,0.5,0.20001856219969208,0.799981437800308,333.3333333333333
16,3,1,155.0,25.0,0.5,0.2000190591896899,0.7999809408103101,333.3333333333333
17,3,1,165.0,25.0,0.5,0.20001957265961948,0.7999804273403806,333.3333333333333
18,3,1,175.0,25.0,0.5,0.2000200876807104,0.7999799123192897,333.3333333333333
19,3,1,185.0,25.0,0.5,0.2000206004264135,0.7999793995735864,333.3333333333333
20,3,1,195.0,25.0,0.5,0.20002110739877096,0.799978892601229,333.3333333333333
21,3,1,205.0,25.0,0.5,0.20002160619380796,0.7999783938061921,333.3333333333333
22,3,1,215.0,25.0,0.5,0.20002209652522163,0.7999779034747784,333.3333333333333
23,3,1,225.0,25.0,0.5,0.2000225802550331,0.7999774197449669,333.3333333333333
24,3,1,235.0,25.0,0.5,0.20002306001738504,0.799976939982615,333.3333333333333
25,3,1,245.0,25.0,0.5,0.2000235378413088,0.7999764621586912,333.3333333333333
26,3,1,255.0,25.0,0.5,0.20002401486030988,0.7999759851396901,333.3333333333333
27,3,1,265.0,25.0,0.5,0.20002449159795746,0.7999755084020426,333.3333333333333
28,3,1,275.0,25.0,0.5,0.20002496826948687,0.7999750317305131,333.3333333333333
29,3,1,285.0,25.0,0.5,0.2000254449582767,0.7999745550417233,333.3333333333333
30,3,1,295.0,25.0,0.5,0.20002592169787273,0.7999740783021273,333.3333333333333
31,3,1,305.0,25.0,0.5,0.20002639850674245,0.7999736014932576,333.3333333333333
32,3,1,315.0,25.0,0.5,0.200026875402341,0.799973124597659,333.3333333333333
33,3,1,325.0,25.0,0.5,0.20002735240758376,0.7999726475924163,333.3333333333333
34,3,1,335.0,25.0,0.5,0.20002782955484794,0.7999721704451521,333.3333333333333
35,3,1,345.0,25.0,0.5,0.20002830688980733,0.7999716931101927,333.3333333333333
36,3,1,355.0,25.0,0.5,0.2000287844761676,0.7999712155238324,333.3333333333333
37,3,1,365.0,25.0,0.5,0.20002926240209068,0.7999707375979093,333.3333333333333
38,3,1,375.0,25.0,0.5,0.2000297407890684,0.7999702592109316,333.3333333333333
39,3,1,385.0,25.0,0.5,0.20003021980431762,0.7999697801956824,333.3333333333333
40,3,1,395.0,25.0,0.5,0.20003069967822892,0.799969300321771,333.3333333333333
41,3,1,405.0,25.0,0.5,0.20003118072909978,0.7999688192709002,333.3333333333333
42,3,1,415.0,25.0,0.5,0.20003166339805162,0.7999683366019483,333.3333333333333
43,3,1,425.0,25.0,0.5,0.20003214829605795,0.799967851703942,333.3333333333333
44,3,1,435.0,25.0,0.5,0.2000326362488721,0.7999673637511279,333.3333333333333
45,3,1,445.0,25.0,0.5,0.20003312829980618,0.7999668717001938,333.3333333333333
46,3,1,455.0,25.0,0.5,0.20003362543967487,0.7999663745603252,333.3333333333333
47,3,1,465.0,25.0,0.5,0.20003412725568825,0.7999658727443117,333.3333333333333
48,3,1,475.0,25.0,0.5,0.20003462705233108,0.7999653729476689,333.3333333333333
49,3,1,485.0,25.0,0.5,0.2000350972402092,0.7999649027597908,333.3333333333333
50,3,1,495.0,25.0,0.5,0.20003545369148965,0.7999645463085103,333.3333333333333
1,4,1,5.0,35.0,0.5,0.7270730288060304,0.2729269711939696,333.3333333333333
2,4,1,15.0,35.0,0.5,0.6915914130523046,0.30840858694769535,333.3333333333333
3,4,1,25.0,35.0,0.5,0.6553837942900963,0.3446162057099037,333.3333333333333
4,4,1,35.0,35.0,0.5,0.6214001483319558,0.3785998516680442,333.3333333333333
5,4,1,45.0,35.0,0.5,0.5900711252577129,0.4099288747422871,333.3333333333333
6,4,1,55.0,35.0,0.5,0.5606456291379451,0.43935437086205487,333.3333333333333
7,4,1,65.0,35.0,0.5,0.5318280183620979,0.4681719816379021,333.3333333333333
8,4,1,75.0,35.0,0.5,0.5017398952380099,0.4982601047619901,333.3333333333333
9,4,1,85.0,35.0,0.5,0.4676103918000309,0.532389608199969,333.3333333333333
10,4,1,95.0,35.0,0.5,0.4246786265721777,0.5753213734278223,333.3333333333333
11,4,1,105.0,35.0,0.5,0.36621088328041235,0.6337891167195877,333.3333333333333
12,4,1,115.0,35.0,0.5,0.28991336923898375,0.7100866307610163,333.3333333333333
13,4,1,125.0,35.0,0.5,0.22249209331109454,0.7775079066889055,333.3333333333333
14,4,1,135.0,35.0,0.5,0.20111392992778898,0.798886070072211,333.3333333333333
15,4,1,145.0,35.0,0.5,0.20002623300685318,0.7999737669931468,333.3333333333333
16,4,1,155.0,35.0,0.5,0.20001909815949145,0.7999809018405085,333.3333333333333
17,4,1,165.0,35.0,0.5,0.2000195675877824,0.7999804324122176,333.3333333333333
18,4,1,175.0,35.0,0.5,0.2000200843960864,0.7999799156039136,333.3333333333333
19,4,1,185.0,35.0,0.5,0.20002059933405097,0.7999794006659491,333.3333333333333
20,4,1,195.0,35.0,0.5,0.2000211084859351,0.7999788915140649,333.3333333333333
21,4,1,205.0,35.0,0.5,0.2000216089354275,0.7999783910645725,333.3333333333333
22,4,1,215.0,35.0,0.5,0.2000220998379611,0.7999779001620388,333.3333333333333
23,4,1,225.0,35.0,0.5,0.20002258308338206,0.799977416916618,333.3333333333333
24,4,1,235.0,35.0,0.5,0.20002306194560862,0.7999769380543914,333.3333333333333
25,4,1,245.0,35.0,0.5,0.20002353896696215,0.7999764610330379,333.3333333333333
26,4,1,255.0,35.0,0.5,0.2000240154329141,0.799975984567086,333.3333333333333
27,4,1,265.0,35.0,0.5,0.20002449183181925,0.7999755081681807,333.3333333333333
28,4,1,275.0,35.0,0.5,0.20002496830321453,0.7999750316967855,333.3333333333333
29,4,1,285.0,35.0,0.5,0.2000254448677354,0.7999745551322646,333.3333333333333
30,4,1,295.0,35.0,0.5,0.20002592151693338,0.7999740784830667,333.3333333333333
31,4,1,305.0,35.0,0.5,0.20002639824233825,0.7999736017576617,333.3333333333333
32,4,1,315.0,35.0,0.5,0.20002687504330788,0.7999731249566921,333.3333333333333
33,4,1,325.0,35.0,0.5,0.2000273519287927,0.7999726480712073,333.3333333333333
34,4,1,335.0,35.0,0.5,0.2000278289184777,0.7999721710815223,333.3333333333333
35,4,1,345.0,35.0,0.5,0.20002830604508914,0.7999716939549109,333.3333333333333
36,4,1,355.0,35.0,0.5,0.20002878335882954,0.7999712166411704,333.3333333333333
37,4,1,365.0,35.0,0.5,0.2000292609351604,0.7999707390648396,333.3333333333333
38,4,1,375.0,35.0,0.5,0.20002973888785688,0.7999702611121431,333.3333333333333
39,4,1,385.0,35.0,0.5,0.20003021739100157,0.7999697826089984,333.3333333333333
40,4,1,395.0,35.0,0.5,0.2000306967166302,0.7999693032833698,333.3333333333333
41,4,1,405.0,35.0,0.5,0.20003117730044323,0.7999688226995567,333.3333333333333
42,4,1,415.0,35.0,0.5,0.2000316598590062,0.7999683401409938,333.3333333333333
43,4,1,425.0,35.0,0.5,0.20003214560262947,0.7999678543973705,333.3333333333333
44,4,1,435.0,35.0,0.5,0.20003263662711193,0.7999673633728881,333.3333333333333
45,4,1,445.0,35.0,0.5,0.20003313661011923,0.7999668633898808,333.3333333333333
46,4,1,455.0,35.0,0.5,0.2000336519808074,0.7999663480191926,333.3333333333333
47,4,1,465.0,35.0,0.5,0.200034193487814,0.799965806512186,333.3333333333333
48,4,1,475.0,35.0,0.5,0.2000347759640941,0.7999652240359059,333.3333333333333
49,4,1,485.0,35.0,0.5,0.20003540402903527,0.7999645959709647,333.3333333333333
50,4,1,495.0,35.0,0.5,0.20003600445139386,0.7999639955486062,333.3333333333333
1,5,1,5.0,45.0,0.5,0.7733681743194982,0.22663182568050178,333.3333333333333
