i,j,k,x_m,y_m,depth_m,Sw,So,permeability_md
32,1,1,315.0,5.0,0.5,0.5976048481378106,0.40239515186218944,833.3333333333333
33,1,1,325.0,5.0,0.5,0.5950747214665347,0.40492527853346527,833.3333333333333
34,1,1,335.0,5.0,0.5,0.5925946334358114,0.4074053665641886,833.3333333333333
35,1,1,345.0,5.0,0.5,0.5901536922774604,0.4098463077225396,833.3333333333333
36,1,1,355.0,5.0,0.5,0.5877606138949498,0.4122393861050502,833.3333333333333
37,1,1,365.0,5.0,0.5,0.5854050622503181,0.4145949377496819,833.3333333333333
38,1,1,375.0,5.0,0.5,0.5830960730461856,0.4169039269538144,833.3333333333333
39,1,1,385.0,5.0,0.5,0.5808212385068906,0.4191787614931094,833.3333333333333
40,1,1,395.0,5.0,0.5,0.5785855015521141,0.4214144984478859,833.3333333333333
41,1,1,405.0,5.0,0.5,0.5763697997749488,0.42363020022505116,833.3333333333333
42,1,1,415.0,5.0,0.5,0.5741591834317856,0.4258408165682144,833.3333333333333
43,1,1,425.0,5.0,0.5,0.5719420272017559,0.4280579727982441,833.3333333333333
44,1,1,435.0,5.0,0.5,0.5697389301543083,0.4302610698456917,833.3333333333333
45,1,1,445.0,5.0,0.5,0.5675345850095986,0.43246541499040136,833.3333333333333
46,1,1,455.0,5.0,0.5,0.5652899126280903,0.43471008737190975,833.3333333333333
47,1,1,465.0,5.0,0.5,0.5629403585983146,0.4370596414016854,833.3333333333333
48,1,1,475.0,5.0,0.5,0.5603177329175542,0.43968226708244584,833.3333333333333
49,1,1,485.0,5.0,0.5,0.5569877131157824,0.44301228688421757,833.3333333333333
50,1,1,495.0,5.0,0.5,0.5510614714820699,0.44893852851793015,833.3333333333333
1,2,1,5.0,15.0,0.5,0.7602955261720608,0.23970447382793925,833.3333333333333
2,2,1,15.0,15.0,0.5,0.7538273269995918,0.24617267300040824,833.3333333333333
3,2,1,25.0,15.0,0.5,0.7463580712640279,0.25364192873597213,833.3333333333333
4,2,1,35.0,15.0,0.5,0.7386771830484542,0.2613228169515458,833.3333333333333
5,2,1,45.0,15.0,0.5,0.7311583241347264,0.26884167586527363,833.3333333333333
6,2,1,55.0,15.0,0.5,0.724005480255079,0.27599451974492095,833.3333333333333
7,2,1,65.0,15.0,0.5,0.7172548355176532,0.28274516448234677,833.3333333333333
8,2,1,75.0,15.0,0.5,0.7109178159168025,0.2890821840831975,833.3333333333333
9,2,1,85.0,15.0,0.5,0.7049680892857012,0.2950319107142988,833.3333333333333
10,2,1,95.0,15.0,0.5,0.6993637988389871,0.30063620116101286,833.3333333333333
11,2,1,105.0,15.0,0.5,0.6940696806790166,0.30593031932098336,833.3333333333333
12,2,1,115.0,15.0,0.5,0.6890511196564211,0.3109488803435789,833.3333333333333
13,2,1,125.0,15.0,0.5,0.6842783248151696,0.3157216751848304,833.3333333333333
14,2,1,135.0,15.0,0.5,0.679725808138247,0.320274191861753,833.3333333333333
15,2,1,145.0,15.0,0.5,0.6753707113083749,0.3246292886916251,833.3333333333333
16,2,1,155.0,15.0,0.5,0.6711950732407862,0.3288049267592138,833.3333333333333
17,2,1,165.0,15.0,0.5,0.6671800170998147,0.33281998290018533,833.3333333333333
18,2,1,175.0,15.0,0.5,0.663310350863118,0.33668964913688204,833.3333333333333
19,2,1,185.0,15.0,0.5,0.6595726897852742,0.34042731021472583,833.3333333333333
20,2,1,195.0,15.0,0.5,0.6559589956485375,0.34404100435146245,833.3333333333333
21,2,1,205.0,15.0,0.5,0.6524615274848833,0.3475384725151167,833.3333333333333
22,2,1,215.0,15.0,0.5,0.649065166328426,0.35093483367157396,833.3333333333333
